eventTick,eventTimeSec,triggerColumn,triggerName
111500,11.15,1,sensor_activated
111500,11.15,5,estimator_activated
111506,11.1506,2,sensor_finished
111507,11.1507,3,uplink_sent
111509,11.1509,6,estimator_finished
111537,11.1537,4,uplink_received
111550,11.155,1,sensor_activated
111556,11.1556,2,sensor_finished
111557,11.1557,3,uplink_sent
111587,11.1587,4,uplink_received
111600,11.16,1,sensor_activated
111600,11.16,5,estimator_activated
111600,11.16,7,controller_activated
111600,11.16,9,feedforward_activated
111600,11.16,11,merger_activated
111600,11.16,15,actuator_activated
111603,11.1603,8,controller_finished
111603,11.1603,12,merger_finished
111604,11.1604,13,downlink_sent
111605,11.1605,16,actuator_finished
111606,11.1606,2,sensor_finished
111607,11.1607,3,uplink_sent
111609,11.1609,6,estimator_finished
111612,11.1612,10,feedforward_finished
111637,11.1637,4,uplink_received
111650,11.165,1,sensor_activated
111656,11.1656,2,sensor_finished
111657,11.1657,3,uplink_sent
111684,11.1684,14,downlink_received
111687,11.1687,4,uplink_received
111700,11.17,1,sensor_activated
111700,11.17,5,estimator_activated
111706,11.1706,2,sensor_finished
111707,11.1707,3,uplink_sent
111709,11.1709,6,estimator_finished
111737,11.1737,4,uplink_received
111750,11.175,1,sensor_activated
111756,11.1756,2,sensor_finished
111757,11.1757,3,uplink_sent
111787,11.1787,4,uplink_received
111800,11.18,1,sensor_activated
111800,11.18,5,estimator_activated
111800,11.18,7,controller_activated
111800,11.18,9,feedforward_activated
111800,11.18,11,merger_activated
111803,11.1803,8,controller_finished
111803,11.1803,12,merger_finished
111804,11.1804,13,downlink_sent
111806,11.1806,2,sensor_finished
111807,11.1807,3,uplink_sent
111809,11.1809,6,estimator_finished
111812,11.1812,10,feedforward_finished
111837,11.1837,4,uplink_received
111850,11.185,1,sensor_activated
111856,11.1856,2,sensor_finished
111857,11.1857,3,uplink_sent
111884,11.1884,14,downlink_received
111887,11.1887,4,uplink_received
111900,11.19,1,sensor_activated
111900,11.19,5,estimator_activated
111900,11.19,15,actuator_activated
111905,11.1905,16,actuator_finished
111906,11.1906,2,sensor_finished
111907,11.1907,3,uplink_sent
111909,11.1909,6,estimator_finished
111937,11.1937,4,uplink_received
111950,11.195,1,sensor_activated
111956,11.1956,2,sensor_finished
111957,11.1957,3,uplink_sent
111987,11.1987,4,uplink_received
112000,11.2,1,sensor_activated
112000,11.2,5,estimator_activated
112000,11.2,7,controller_activated
112000,11.2,9,feedforward_activated
112000,11.2,11,merger_activated
112003,11.2003,8,controller_finished
112003,11.2003,12,merger_finished
112004,11.2004,13,downlink_sent
112006,11.2006,2,sensor_finished
112007,11.2007,3,uplink_sent
112009,11.2009,6,estimator_finished
112012,11.2012,10,feedforward_finished
112037,11.2037,4,uplink_received
112050,11.205,1,sensor_activated
112056,11.2056,2,sensor_finished
112057,11.2057,3,uplink_sent
112084,11.2084,14,downlink_received
112087,11.2087,4,uplink_received
112100,11.21,1,sensor_activated
112100,11.21,5,estimator_activated
112106,11.2106,2,sensor_finished
112107,11.2107,3,uplink_sent
112109,11.2109,6,estimator_finished
112137,11.2137,4,uplink_received
112150,11.215,1,sensor_activated
112156,11.2156,2,sensor_finished
112157,11.2157,3,uplink_sent
112187,11.2187,4,uplink_received
112200,11.22,1,sensor_activated
112200,11.22,5,estimator_activated
112200,11.22,7,controller_activated
112200,11.22,9,feedforward_activated
112200,11.22,11,merger_activated
112200,11.22,15,actuator_activated
112203,11.2203,8,controller_finished
112203,11.2203,12,merger_finished
112204,11.2204,13,downlink_sent
112205,11.2205,16,actuator_finished
112206,11.2206,2,sensor_finished
112207,11.2207,3,uplink_sent
112209,11.2209,6,estimator_finished
112212,11.2212,10,feedforward_finished
112237,11.2237,4,uplink_received
112250,11.225,1,sensor_activated
112256,11.2256,2,sensor_finished
112257,11.2257,3,uplink_sent
112284,11.2284,14,downlink_received
112287,11.2287,4,uplink_received
112300,11.23,1,sensor_activated
112300,11.23,5,estimator_activated
112306,11.2306,2,sensor_finished
112307,11.2307,3,uplink_sent
112309,11.2309,6,estimator_finished
112337,11.2337,4,uplink_received
112350,11.235,1,sensor_activated
112356,11.2356,2,sensor_finished
112357,11.2357,3,uplink_sent
112387,11.2387,4,uplink_received
112400,11.24,1,sensor_activated
112400,11.24,5,estimator_activated
112400,11.24,7,controller_activated
112400,11.24,9,feedforward_activated
112400,11.24,11,merger_activated
112403,11.2403,8,controller_finished
112403,11.2403,12,merger_finished
112404,11.2404,13,downlink_sent
112406,11.2406,2,sensor_finished
112407,11.2407,3,uplink_sent
112409,11.2409,6,estimator_finished
112412,11.2412,10,feedforward_finished
112437,11.2437,4,uplink_received
112450,11.245,1,sensor_activated
112456,11.2456,2,sensor_finished
112457,11.2457,3,uplink_sent
112484,11.2484,14,downlink_received
112487,11.2487,4,uplink_received
112500,11.25,1,sensor_activated
112500,11.25,5,estimator_activated
112500,11.25,15,actuator_activated
112505,11.2505,16,actuator_finished
112506,11.2506,2,sensor_finished
112507,11.2507,3,uplink_sent
112509,11.2509,6,estimator_finished
112537,11.2537,4,uplink_received
112550,11.255,1,sensor_activated
112556,11.2556,2,sensor_finished
112557,11.2557,3,uplink_sent
112587,11.2587,4,uplink_received
112600,11.26,1,sensor_activated
112600,11.26,5,estimator_activated
112600,11.26,7,controller_activated
112600,11.26,9,feedforward_activated
112600,11.26,11,merger_activated
112603,11.2603,8,controller_finished
112603,11.2603,12,merger_finished
112604,11.2604,13,downlink_sent
112606,11.2606,2,sensor_finished
112607,11.2607,3,uplink_sent
112609,11.2609,6,estimator_finished
112612,11.2612,10,feedforward_finished
112637,11.2637,4,uplink_received
112650,11.265,1,sensor_activated
112656,11.2656,2,sensor_finished
112657,11.2657,3,uplink_sent
112684,11.2684,14,downlink_received
112687,11.2687,4,uplink_received
112700,11.27,1,sensor_activated
112700,11.27,5,estimator_activated
112706,11.2706,2,sensor_finished
112707,11.2707,3,uplink_sent
112709,11.2709,6,estimator_finished
112737,11.2737,4,uplink_received
112750,11.275,1,sensor_activated
112756,11.2756,2,sensor_finished
112757,11.2757,3,uplink_sent
112787,11.2787,4,uplink_received
112800,11.28,1,sensor_activated
112800,11.28,5,estimator_activated
112800,11.28,7,controller_activated
112800,11.28,9,feedforward_activated
112800,11.28,11,merger_activated
112800,11.28,15,actuator_activated
112803,11.2803,8,controller_finished
112803,11.2803,12,merger_finished
112804,11.2804,13,downlink_sent
112805,11.2805,16,actuator_finished
112806,11.2806,2,sensor_finished
112807,11.2807,3,uplink_sent
112809,11.2809,6,estimator_finished
112812,11.2812,10,feedforward_finished
112837,11.2837,4,uplink_received
112850,11.285,1,sensor_activated
112856,11.2856,2,sensor_finished
112857,11.2857,3,uplink_sent
112884,11.2884,14,downlink_received
112887,11.2887,4,uplink_received
112900,11.29,1,sensor_activated
112900,11.29,5,estimator_activated
112906,11.2906,2,sensor_finished
112907,11.2907,3,uplink_sent
112909,11.2909,6,estimator_finished
112937,11.2937,4,uplink_received
112950,11.295,1,sensor_activated
112956,11.2956,2,sensor_finished
112957,11.2957,3,uplink_sent
112987,11.2987,4,uplink_received
113000,11.3,1,sensor_activated
113000,11.3,5,estimator_activated
113000,11.3,7,controller_activated
113000,11.3,9,feedforward_activated
113000,11.3,11,merger_activated
113003,11.3003,8,controller_finished
113003,11.3003,12,merger_finished
113004,11.3004,13,downlink_sent
113006,11.3006,2,sensor_finished
113007,11.3007,3,uplink_sent
113009,11.3009,6,estimator_finished
113012,11.3012,10,feedforward_finished
113037,11.3037,4,uplink_received
113050,11.305,1,sensor_activated
113056,11.3056,2,sensor_finished
113057,11.3057,3,uplink_sent
113084,11.3084,14,downlink_received
113087,11.3087,4,uplink_received
113100,11.31,1,sensor_activated
113100,11.31,5,estimator_activated
113100,11.31,15,actuator_activated
113105,11.3105,16,actuator_finished
113106,11.3106,2,sensor_finished
113107,11.3107,3,uplink_sent
113109,11.3109,6,estimator_finished
113137,11.3137,4,uplink_received
113150,11.315,1,sensor_activated
113156,11.3156,2,sensor_finished
113157,11.3157,3,uplink_sent
113187,11.3187,4,uplink_received
113200,11.32,1,sensor_activated
113200,11.32,5,estimator_activated
113200,11.32,7,controller_activated
113200,11.32,9,feedforward_activated
113200,11.32,11,merger_activated
113203,11.3203,8,controller_finished
113203,11.3203,12,merger_finished
113204,11.3204,13,downlink_sent
113206,11.3206,2,sensor_finished
113207,11.3207,3,uplink_sent
113209,11.3209,6,estimator_finished
113212,11.3212,10,feedforward_finished
113237,11.3237,4,uplink_received
113250,11.325,1,sensor_activated
113256,11.3256,2,sensor_finished
113257,11.3257,3,uplink_sent
113284,11.3284,14,downlink_received
113287,11.3287,4,uplink_received
113300,11.33,1,sensor_activated
113300,11.33,5,estimator_activated
113306,11.3306,2,sensor_finished
113307,11.3307,3,uplink_sent
113309,11.3309,6,estimator_finished
113337,11.3337,4,uplink_received
113350,11.335,1,sensor_activated
113356,11.3356,2,sensor_finished
113357,11.3357,3,uplink_sent
113387,11.3387,4,uplink_received
113400,11.34,1,sensor_activated
113400,11.34,5,estimator_activated
113400,11.34,7,controller_activated
113400,11.34,9,feedforward_activated
113400,11.34,11,merger_activated
113400,11.34,15,actuator_activated
113403,11.3403,8,controller_finished
113403,11.3403,12,merger_finished
113404,11.3404,13,downlink_sent
113405,11.3405,16,actuator_finished
113406,11.3406,2,sensor_finished
113407,11.3407,3,uplink_sent
113409,11.3409,6,estimator_finished
113412,11.3412,10,feedforward_finished
113437,11.3437,4,uplink_received
113450,11.345,1,sensor_activated
113456,11.3456,2,sensor_finished
113457,11.3457,3,uplink_sent
113484,11.3484,14,downlink_received
113487,11.3487,4,uplink_received
113500,11.35,1,sensor_activated
113500,11.35,5,estimator_activated
113506,11.3506,2,sensor_finished
113507,11.3507,3,uplink_sent
113509,11.3509,6,estimator_finished
113537,11.3537,4,uplink_received
113550,11.355,1,sensor_activated
113556,11.3556,2,sensor_finished
113557,11.3557,3,uplink_sent
113587,11.3587,4,uplink_received
113600,11.36,1,sensor_activated
113600,11.36,5,estimator_activated
113600,11.36,7,controller_activated
113600,11.36,9,feedforward_activated
113600,11.36,11,merger_activated
113603,11.3603,8,controller_finished
113603,11.3603,12,merger_finished
113604,11.3604,13,downlink_sent
113606,11.3606,2,sensor_finished
113607,11.3607,3,uplink_sent
113609,11.3609,6,estimator_finished
113612,11.3612,10,feedforward_finished
113637,11.3637,4,uplink_received
113650,11.365,1,sensor_activated
113656,11.3656,2,sensor_finished
113657,11.3657,3,uplink_sent
113684,11.3684,14,downlink_received
113687,11.3687,4,uplink_received
113700,11.37,1,sensor_activated
113700,11.37,5,estimator_activated
113700,11.37,15,actuator_activated
113705,11.3705,16,actuator_finished
113706,11.3706,2,sensor_finished
113707,11.3707,3,uplink_sent
113709,11.3709,6,estimator_finished
113737,11.3737,4,uplink_received
113750,11.375,1,sensor_activated
113756,11.3756,2,sensor_finished
113757,11.3757,3,uplink_sent
113787,11.3787,4,uplink_received
113800,11.38,1,sensor_activated
113800,11.38,5,estimator_activated
113800,11.38,7,controller_activated
113800,11.38,9,feedforward_activated
113800,11.38,11,merger_activated
113803,11.3803,8,controller_finished
113803,11.3803,12,merger_finished
113804,11.3804,13,downlink_sent
113806,11.3806,2,sensor_finished
113807,11.3807,3,uplink_sent
113809,11.3809,6,estimator_finished
113812,11.3812,10,feedforward_finished
113837,11.3837,4,uplink_received
113850,11.385,1,sensor_activated
113856,11.3856,2,sensor_finished
113857,11.3857,3,uplink_sent
113884,11.3884,14,downlink_received
113887,11.3887,4,uplink_received
113900,11.39,1,sensor_activated
113900,11.39,5,estimator_activated
113906,11.3906,2,sensor_finished
113907,11.3907,3,uplink_sent
113909,11.3909,6,estimator_finished
113937,11.3937,4,uplink_received
113950,11.395,1,sensor_activated
113956,11.3956,2,sensor_finished
113957,11.3957,3,uplink_sent
113987,11.3987,4,uplink_received
114000,11.4,1,sensor_activated
114000,11.4,5,estimator_activated
114000,11.4,7,controller_activated
114000,11.4,9,feedforward_activated
114000,11.4,11,merger_activated
114000,11.4,15,actuator_activated
114003,11.4003,8,controller_finished
114003,11.4003,12,merger_finished
114004,11.4004,13,downlink_sent
114005,11.4005,16,actuator_finished
114006,11.4006,2,sensor_finished
114007,11.4007,3,uplink_sent
114009,11.4009,6,estimator_finished
114012,11.4012,10,feedforward_finished
114037,11.4037,4,uplink_received
114050,11.405,1,sensor_activated
114056,11.4056,2,sensor_finished
114057,11.4057,3,uplink_sent
114084,11.4084,14,downlink_received
114087,11.4087,4,uplink_received
114100,11.41,1,sensor_activated
114100,11.41,5,estimator_activated
114106,11.4106,2,sensor_finished
114107,11.4107,3,uplink_sent
114109,11.4109,6,estimator_finished
114137,11.4137,4,uplink_received
114150,11.415,1,sensor_activated
114156,11.4156,2,sensor_finished
114157,11.4157,3,uplink_sent
114187,11.4187,4,uplink_received
114200,11.42,1,sensor_activated
114200,11.42,5,estimator_activated
114200,11.42,7,controller_activated
114200,11.42,9,feedforward_activated
114200,11.42,11,merger_activated
114203,11.4203,8,controller_finished
114203,11.4203,12,merger_finished
114204,11.4204,13,downlink_sent
114206,11.4206,2,sensor_finished
114207,11.4207,3,uplink_sent
114209,11.4209,6,estimator_finished
114212,11.4212,10,feedforward_finished
114237,11.4237,4,uplink_received
114250,11.425,1,sensor_activated
114256,11.4256,2,sensor_finished
114257,11.4257,3,uplink_sent
114284,11.4284,14,downlink_received
114287,11.4287,4,uplink_received
114300,11.43,1,sensor_activated
114300,11.43,5,estimator_activated
114300,11.43,15,actuator_activated
114305,11.4305,16,actuator_finished
114306,11.4306,2,sensor_finished
114307,11.4307,3,uplink_sent
114309,11.4309,6,estimator_finished
114337,11.4337,4,uplink_received
114350,11.435,1,sensor_activated
114356,11.4356,2,sensor_finished
114357,11.4357,3,uplink_sent
114387,11.4387,4,uplink_received
114400,11.44,1,sensor_activated
114400,11.44,5,estimator_activated
114400,11.44,7,controller_activated
114400,11.44,9,feedforward_activated
114400,11.44,11,merger_activated
114403,11.4403,8,controller_finished
114403,11.4403,12,merger_finished
114404,11.4404,13,downlink_sent
114406,11.4406,2,sensor_finished
114407,11.4407,3,uplink_sent
114409,11.4409,6,estimator_finished
114412,11.4412,10,feedforward_finished
114437,11.4437,4,uplink_received
114450,11.445,1,sensor_activated
114456,11.4456,2,sensor_finished
114457,11.4457,3,uplink_sent
114484,11.4484,14,downlink_received
114487,11.4487,4,uplink_received
114500,11.45,1,sensor_activated
114500,11.45,5,estimator_activated
114506,11.4506,2,sensor_finished
114507,11.4507,3,uplink_sent
114509,11.4509,6,estimator_finished
114537,11.4537,4,uplink_received
114550,11.455,1,sensor_activated
114556,11.4556,2,sensor_finished
114557,11.4557,3,uplink_sent
114587,11.4587,4,uplink_received
114600,11.46,1,sensor_activated
114600,11.46,5,estimator_activated
114600,11.46,7,controller_activated
114600,11.46,9,feedforward_activated
114600,11.46,11,merger_activated
114600,11.46,15,actuator_activated
114603,11.4603,8,controller_finished
114603,11.4603,12,merger_finished
114604,11.4604,13,downlink_sent
114605,11.4605,16,actuator_finished
114606,11.4606,2,sensor_finished
114607,11.4607,3,uplink_sent
114609,11.4609,6,estimator_finished
114612,11.4612,10,feedforward_finished
114637,11.4637,4,uplink_received
114650,11.465,1,sensor_activated
114656,11.4656,2,sensor_finished
114657,11.4657,3,uplink_sent
114684,11.4684,14,downlink_received
114687,11.4687,4,uplink_received
114700,11.47,1,sensor_activated
114700,11.47,5,estimator_activated
114706,11.4706,2,sensor_finished
114707,11.4707,3,uplink_sent
114709,11.4709,6,estimator_finished
114737,11.4737,4,uplink_received
114750,11.475,1,sensor_activated
114756,11.4756,2,sensor_finished
114757,11.4757,3,uplink_sent
114787,11.4787,4,uplink_received
114800,11.48,1,sensor_activated
114800,11.48,5,estimator_activated
114800,11.48,7,controller_activated
114800,11.48,9,feedforward_activated
114800,11.48,11,merger_activated
114803,11.4803,8,controller_finished
114803,11.4803,12,merger_finished
114804,11.4804,13,downlink_sent
114806,11.4806,2,sensor_finished
114807,11.4807,3,uplink_sent
114809,11.4809,6,estimator_finished
114812,11.4812,10,feedforward_finished
114837,11.4837,4,uplink_received
114850,11.485,1,sensor_activated
114856,11.4856,2,sensor_finished
114857,11.4857,3,uplink_sent
114884,11.4884,14,downlink_received
114887,11.4887,4,uplink_received
114900,11.49,1,sensor_activated
114900,11.49,5,estimator_activated
114900,11.49,15,actuator_activated
114905,11.4905,16,actuator_finished
114906,11.4906,2,sensor_finished
114907,11.4907,3,uplink_sent
114909,11.4909,6,estimator_finished
114937,11.4937,4,uplink_received
114950,11.495,1,sensor_activated
114956,11.4956,2,sensor_finished
114957,11.4957,3,uplink_sent
114987,11.4987,4,uplink_received
115000,11.5,1,sensor_activated
115000,11.5,5,estimator_activated
115000,11.5,7,controller_activated
115000,11.5,9,feedforward_activated
115000,11.5,11,merger_activated
115003,11.5003,8,controller_finished
115003,11.5003,12,merger_finished
115004,11.5004,13,downlink_sent
115006,11.5006,2,sensor_finished
115007,11.5007,3,uplink_sent
115009,11.5009,6,estimator_finished
115012,11.5012,10,feedforward_finished
115037,11.5037,4,uplink_received
115050,11.505,1,sensor_activated
115056,11.5056,2,sensor_finished
115057,11.5057,3,uplink_sent
115084,11.5084,14,downlink_received
115087,11.5087,4,uplink_received
115100,11.51,1,sensor_activated
115100,11.51,5,estimator_activated
115106,11.5106,2,sensor_finished
115107,11.5107,3,uplink_sent
115109,11.5109,6,estimator_finished
115137,11.5137,4,uplink_received
115150,11.515,1,sensor_activated
115156,11.5156,2,sensor_finished
115157,11.5157,3,uplink_sent
115187,11.5187,4,uplink_received
115200,11.52,1,sensor_activated
115200,11.52,5,estimator_activated
115200,11.52,7,controller_activated
115200,11.52,9,feedforward_activated
115200,11.52,11,merger_activated
115200,11.52,15,actuator_activated
115203,11.5203,8,controller_finished
115203,11.5203,12,merger_finished
115204,11.5204,13,downlink_sent
115205,11.5205,16,actuator_finished
115206,11.5206,2,sensor_finished
115207,11.5207,3,uplink_sent
115209,11.5209,6,estimator_finished
115212,11.5212,10,feedforward_finished
115237,11.5237,4,uplink_received
115250,11.525,1,sensor_activated
115256,11.5256,2,sensor_finished
115257,11.5257,3,uplink_sent
115284,11.5284,14,downlink_received
115287,11.5287,4,uplink_received
115300,11.53,1,sensor_activated
115300,11.53,5,estimator_activated
115306,11.5306,2,sensor_finished
115307,11.5307,3,uplink_sent
115309,11.5309,6,estimator_finished
115337,11.5337,4,uplink_received
115350,11.535,1,sensor_activated
115356,11.5356,2,sensor_finished
115357,11.5357,3,uplink_sent
115387,11.5387,4,uplink_received
115400,11.54,1,sensor_activated
115400,11.54,5,estimator_activated
115400,11.54,7,controller_activated
115400,11.54,9,feedforward_activated
115400,11.54,11,merger_activated
115403,11.5403,8,controller_finished
115403,11.5403,12,merger_finished
115404,11.5404,13,downlink_sent
115406,11.5406,2,sensor_finished
115407,11.5407,3,uplink_sent
115409,11.5409,6,estimator_finished
115412,11.5412,10,feedforward_finished
115437,11.5437,4,uplink_received
115450,11.545,1,sensor_activated
115456,11.5456,2,sensor_finished
115457,11.5457,3,uplink_sent
115484,11.5484,14,downlink_received
115487,11.5487,4,uplink_received
115500,11.55,1,sensor_activated
115500,11.55,5,estimator_activated
115500,11.55,15,actuator_activated
115505,11.5505,16,actuator_finished
115506,11.5506,2,sensor_finished
115507,11.5507,3,uplink_sent
115509,11.5509,6,estimator_finished
115537,11.5537,4,uplink_received
115550,11.555,1,sensor_activated
115556,11.5556,2,sensor_finished
115557,11.5557,3,uplink_sent
115587,11.5587,4,uplink_received
115600,11.56,1,sensor_activated
115600,11.56,5,estimator_activated
115600,11.56,7,controller_activated
115600,11.56,9,feedforward_activated
115600,11.56,11,merger_activated
115603,11.5603,8,controller_finished
115603,11.5603,12,merger_finished
115604,11.5604,13,downlink_sent
115606,11.5606,2,sensor_finished
115607,11.5607,3,uplink_sent
115609,11.5609,6,estimator_finished
115612,11.5612,10,feedforward_finished
115637,11.5637,4,uplink_received
115650,11.565,1,sensor_activated
115656,11.5656,2,sensor_finished
115657,11.5657,3,uplink_sent
115684,11.5684,14,downlink_received
115687,11.5687,4,uplink_received
115700,11.57,1,sensor_activated
115700,11.57,5,estimator_activated
115706,11.5706,2,sensor_finished
115707,11.5707,3,uplink_sent
115709,11.5709,6,estimator_finished
115737,11.5737,4,uplink_received
115750,11.575,1,sensor_activated
115756,11.5756,2,sensor_finished
115757,11.5757,3,uplink_sent
115787,11.5787,4,uplink_received
115800,11.58,1,sensor_activated
115800,11.58,5,estimator_activated
115800,11.58,7,controller_activated
115800,11.58,9,feedforward_activated
115800,11.58,11,merger_activated
115800,11.58,15,actuator_activated
115803,11.5803,8,controller_finished
115803,11.5803,12,merger_finished
115804,11.5804,13,downlink_sent
115805,11.5805,16,actuator_finished
115806,11.5806,2,sensor_finished
115807,11.5807,3,uplink_sent
115809,11.5809,6,estimator_finished
115812,11.5812,10,feedforward_finished
115837,11.5837,4,uplink_received
115850,11.585,1,sensor_activated
115856,11.5856,2,sensor_finished
115857,11.5857,3,uplink_sent
115884,11.5884,14,downlink_received
115887,11.5887,4,uplink_received
115900,11.59,1,sensor_activated
115900,11.59,5,estimator_activated
115906,11.5906,2,sensor_finished
115907,11.5907,3,uplink_sent
115909,11.5909,6,estimator_finished
115937,11.5937,4,uplink_received
115950,11.595,1,sensor_activated
115956,11.5956,2,sensor_finished
115957,11.5957,3,uplink_sent
115987,11.5987,4,uplink_received
116000,11.6,1,sensor_activated
116000,11.6,5,estimator_activated
116000,11.6,7,controller_activated
116000,11.6,9,feedforward_activated
116000,11.6,11,merger_activated
116003,11.6003,8,controller_finished
116003,11.6003,12,merger_finished
116004,11.6004,13,downlink_sent
116006,11.6006,2,sensor_finished
116007,11.6007,3,uplink_sent
116009,11.6009,6,estimator_finished
116012,11.6012,10,feedforward_finished
116037,11.6037,4,uplink_received
116050,11.605,1,sensor_activated
116056,11.6056,2,sensor_finished
116057,11.6057,3,uplink_sent
116084,11.6084,14,downlink_received
116087,11.6087,4,uplink_received
116100,11.61,1,sensor_activated
116100,11.61,5,estimator_activated
116100,11.61,15,actuator_activated
116105,11.6105,16,actuator_finished
116106,11.6106,2,sensor_finished
116107,11.6107,3,uplink_sent
116109,11.6109,6,estimator_finished
116137,11.6137,4,uplink_received
116150,11.615,1,sensor_activated
116156,11.6156,2,sensor_finished
116157,11.6157,3,uplink_sent
116187,11.6187,4,uplink_received
116200,11.62,1,sensor_activated
116200,11.62,5,estimator_activated
116200,11.62,7,controller_activated
116200,11.62,9,feedforward_activated
116200,11.62,11,merger_activated
116203,11.6203,8,controller_finished
116203,11.6203,12,merger_finished
116204,11.6204,13,downlink_sent
116206,11.6206,2,sensor_finished
116207,11.6207,3,uplink_sent
116209,11.6209,6,estimator_finished
116212,11.6212,10,feedforward_finished
116237,11.6237,4,uplink_received
116250,11.625,1,sensor_activated
116256,11.6256,2,sensor_finished
116257,11.6257,3,uplink_sent
116284,11.6284,14,downlink_received
116287,11.6287,4,uplink_received
116300,11.63,1,sensor_activated
116300,11.63,5,estimator_activated
116306,11.6306,2,sensor_finished
116307,11.6307,3,uplink_sent
116309,11.6309,6,estimator_finished
116337,11.6337,4,uplink_received
116350,11.635,1,sensor_activated
116356,11.6356,2,sensor_finished
116357,11.6357,3,uplink_sent
116387,11.6387,4,uplink_received
116400,11.64,1,sensor_activated
116400,11.64,5,estimator_activated
116400,11.64,7,controller_activated
116400,11.64,9,feedforward_activated
116400,11.64,11,merger_activated
116400,11.64,15,actuator_activated
116403,11.6403,8,controller_finished
116403,11.6403,12,merger_finished
116404,11.6404,13,downlink_sent
116405,11.6405,16,actuator_finished
116406,11.6406,2,sensor_finished
116407,11.6407,3,uplink_sent
116409,11.6409,6,estimator_finished
116412,11.6412,10,feedforward_finished
116437,11.6437,4,uplink_received
116450,11.645,1,sensor_activated
116456,11.6456,2,sensor_finished
116457,11.6457,3,uplink_sent
116484,11.6484,14,downlink_received
116487,11.6487,4,uplink_received
116500,11.65,1,sensor_activated
116500,11.65,5,estimator_activated
116506,11.6506,2,sensor_finished
116507,11.6507,3,uplink_sent
116509,11.6509,6,estimator_finished
116537,11.6537,4,uplink_received
116550,11.655,1,sensor_activated
116556,11.6556,2,sensor_finished
116557,11.6557,3,uplink_sent
116587,11.6587,4,uplink_received
116600,11.66,1,sensor_activated
116600,11.66,5,estimator_activated
116600,11.66,7,controller_activated
116600,11.66,9,feedforward_activated
116600,11.66,11,merger_activated
116603,11.6603,8,controller_finished
116603,11.6603,12,merger_finished
116604,11.6604,13,downlink_sent
116606,11.6606,2,sensor_finished
116607,11.6607,3,uplink_sent
116609,11.6609,6,estimator_finished
116612,11.6612,10,feedforward_finished
116637,11.6637,4,uplink_received
116650,11.665,1,sensor_activated
116656,11.6656,2,sensor_finished
116657,11.6657,3,uplink_sent
116684,11.6684,14,downlink_received
116687,11.6687,4,uplink_received
116700,11.67,1,sensor_activated
116700,11.67,5,estimator_activated
116700,11.67,15,actuator_activated
116705,11.6705,16,actuator_finished
116706,11.6706,2,sensor_finished
116707,11.6707,3,uplink_sent
116709,11.6709,6,estimator_finished
116737,11.6737,4,uplink_received
116750,11.675,1,sensor_activated
116756,11.6756,2,sensor_finished
116757,11.6757,3,uplink_sent
116787,11.6787,4,uplink_received
116800,11.68,1,sensor_activated
116800,11.68,5,estimator_activated
116800,11.68,7,controller_activated
116800,11.68,9,feedforward_activated
116800,11.68,11,merger_activated
116803,11.6803,8,controller_finished
116803,11.6803,12,merger_finished
116804,11.6804,13,downlink_sent
116806,11.6806,2,sensor_finished
116807,11.6807,3,uplink_sent
116809,11.6809,6,estimator_finished
116812,11.6812,10,feedforward_finished
116837,11.6837,4,uplink_received
116850,11.685,1,sensor_activated
116856,11.6856,2,sensor_finished
116857,11.6857,3,uplink_sent
116884,11.6884,14,downlink_received
116887,11.6887,4,uplink_received
116900,11.69,1,sensor_activated
116900,11.69,5,estimator_activated
116906,11.6906,2,sensor_finished
116907,11.6907,3,uplink_sent
116909,11.6909,6,estimator_finished
116937,11.6937,4,uplink_received
116950,11.695,1,sensor_activated
116956,11.6956,2,sensor_finished
116957,11.6957,3,uplink_sent
116987,11.6987,4,uplink_received
117000,11.7,1,sensor_activated
117000,11.7,5,estimator_activated
117000,11.7,7,controller_activated
117000,11.7,9,feedforward_activated
117000,11.7,11,merger_activated
117000,11.7,15,actuator_activated
117003,11.7003,8,controller_finished
117003,11.7003,12,merger_finished
117004,11.7004,13,downlink_sent
117005,11.7005,16,actuator_finished
117006,11.7006,2,sensor_finished
117007,11.7007,3,uplink_sent
117009,11.7009,6,estimator_finished
117012,11.7012,10,feedforward_finished
117037,11.7037,4,uplink_received
117050,11.705,1,sensor_activated
117056,11.7056,2,sensor_finished
117057,11.7057,3,uplink_sent
117084,11.7084,14,downlink_received
117087,11.7087,4,uplink_received
117100,11.71,1,sensor_activated
117100,11.71,5,estimator_activated
117106,11.7106,2,sensor_finished
117107,11.7107,3,uplink_sent
117109,11.7109,6,estimator_finished
117137,11.7137,4,uplink_received
117150,11.715,1,sensor_activated
117156,11.7156,2,sensor_finished
117157,11.7157,3,uplink_sent
117187,11.7187,4,uplink_received
117200,11.72,1,sensor_activated
117200,11.72,5,estimator_activated
117200,11.72,7,controller_activated
117200,11.72,9,feedforward_activated
117200,11.72,11,merger_activated
117203,11.7203,8,controller_finished
117203,11.7203,12,merger_finished
117204,11.7204,13,downlink_sent
117206,11.7206,2,sensor_finished
117207,11.7207,3,uplink_sent
117209,11.7209,6,estimator_finished
117212,11.7212,10,feedforward_finished
117237,11.7237,4,uplink_received
117250,11.725,1,sensor_activated
117256,11.7256,2,sensor_finished
117257,11.7257,3,uplink_sent
117284,11.7284,14,downlink_received
117287,11.7287,4,uplink_received
